,date
8045,2001-02-14 16:21:00
8046,2001-02-14 16:38:00
8047,2001-02-14 17:06:00
8048,2001-02-14 17:46:00
8049,2001-02-14 18:15:00
8050,2001-02-14 18:49:00
8051,2001-02-14 19:15:00
8052,2001-02-14 19:23:00
8053,2001-02-15 08:06:00
8054,2001-02-15 08:15:00
8055,2001-02-15 08:22:00
8056,2001-02-15 08:33:00
8057,2001-02-15 08:33:00
8058,2001-02-15 08:35:00
8059,2001-02-15 08:55:00
8060,2001-02-15 08:58:00
8061,2001-02-15 09:03:00
8062,2001-02-15 09:18:00
8063,2001-02-15 09:19:00
8064,2001-02-15 09:21:00
8065,2001-02-15 09:26:00
8066,2001-02-15 09:52:00
8067,2001-02-15 10:10:00
8068,2001-02-15 10:52:00
8069,2001-02-15 11:32:00
8070,2001-02-15 11:50:00
8071,2001-02-15 13:16:00
8072,2001-02-15 14:14:00
8073,2001-02-15 14:41:00
8074,2001-02-15 14:43:00
8075,2001-02-15 15:09:00
8076,2001-02-15 16:43:00
8077,2001-02-15 17:25:00
8078,2001-02-15 17:34:00
8079,2001-02-15 18:11:00
8080,2001-02-15 18:54:00
8081,2001-02-15 19:13:00
8082,2001-02-16 06:09:00
8083,2001-02-16 08:08:00
8084,2001-02-16 08:44:00
8085,2001-02-16 08:49:00
8086,2001-02-16 09:26:00
8087,2001-02-16 09:29:00
8088,2001-02-16 09:45:00
8089,2001-02-16 10:00:00
8090,2001-02-16 10:06:00
8091,2001-02-16 10:09:00
8092,2001-02-16 10:14:00
8093,2001-02-16 10:37:00
8094,2001-02-16 10:58:00
8095,2001-02-16 11:04:00
8096,2001-02-16 11:10:00
8097,2001-02-16 11:51:00
8098,2001-02-16 13:30:00
8099,2001-02-16 13:40:00
8100,2001-02-16 13:50:00
8101,2001-02-16 14:21:00
8102,2001-02-16 14:53:00
8103,2001-02-16 17:11:00
8104,2001-02-16 17:42:00
8105,2001-02-16 17:45:00
8106,2001-02-16 18:24:00
8107,2001-02-16 21:04:00
8108,2001-02-16 21:06:00
8109,2001-02-16 21:09:00
8110,2001-02-16 21:16:00
8111,2001-02-16 21:18:00
8112,2001-02-16 21:20:00
8113,2001-02-18 12:00:00
8114,2001-02-19 10:35:00
8115,2001-02-19 10:50:00
8116,2001-02-19 11:03:00
8117,2001-02-19 11:05:00
8118,2001-02-19 11:16:00
8119,2001-02-19 15:14:00
8120,2001-02-19 19:16:00
8121,2001-02-19 20:40:00
8122,2001-02-20 08:45:00
8123,2001-02-20 08:46:00
8124,2001-02-20 09:06:00
8125,2001-02-20 09:29:00
8126,2001-02-20 10:41:00
8127,2001-02-20 10:44:00
8128,2001-02-20 10:46:00
8129,2001-02-20 11:02:00
8130,2001-02-20 11:24:00
8131,2001-02-20 11:44:00
8132,2001-02-20 12:40:00
8133,2001-02-20 12:44:00
8134,2001-02-20 13:09:00
8135,2001-02-20 13:46:00
8136,2001-02-20 13:48:00
8137,2001-02-20 13:57:00
8138,2001-02-20 14:01:00
8139,2001-02-20 14:21:00
8140,2001-02-20 15:24:00
8141,2001-02-20 15:31:00
8142,2001-02-20 15:31:00
8143,2001-02-20 15:32:00
8144,2001-02-20 15:45:00
8145,2001-02-20 15:47:00
8146,2001-02-20 16:58:00
8147,2001-02-20 17:29:00
8148,2001-02-20 17:38:00
8149,2001-02-20 18:36:00
8150,2001-02-20 18:48:00
8151,2001-02-20 18:53:00
8152,2001-02-20 19:39:00
8153,2001-02-20 19:56:00
8154,2001-02-20 20:00:00
8155,2001-02-20 20:01:00
8156,2001-02-20 20:21:00
8157,2001-02-21 08:44:00
8158,2001-02-21 09:13:00
8159,2001-02-21 09:44:00
8160,2001-02-21 11:01:00
8161,2001-02-21 11:12:00
8162,2001-02-21 11:18:00
8163,2001-02-21 11:20:00
8164,2001-02-21 11:44:00
8165,2001-02-21 11:48:00
8166,2001-02-21 11:59:00
8167,2001-02-21 12:00:00
8168,2001-02-21 12:07:00
8169,2001-02-21 12:24:00
8170,2001-02-21 13:04:00
8171,2001-02-21 13:10:00
8172,2001-02-21 13:12:00
8173,2001-02-21 13:42:00
8174,2001-02-21 13:57:00
8175,2001-02-21 15:17:00
8176,2001-02-21 15:22:00
8177,2001-02-21 15:23:00
8178,2001-02-21 15:46:00
8179,2001-02-21 15:48:00
8180,2001-02-21 15:52:00
8181,2001-02-21 16:13:00
8182,2001-02-21 16:19:00
8183,2001-02-21 17:09:00
8184,2001-02-21 17:14:00
8185,2001-02-21 17:40:00
8186,2001-02-21 17:49:00
8187,2001-02-21 17:55:00
8188,2001-02-21 18:23:00
8189,2001-02-21 19:10:00
8190,2001-02-21 19:20:00
8191,2001-02-21 19:20:00
8192,2001-02-21 19:24:00
8193,2001-02-21 22:45:00
8194,2001-02-21 22:47:00
8195,2001-02-21 22:52:00
8196,2001-02-22 07:06:00
8197,2001-02-22 07:50:00
8198,2001-02-22 07:55:00
8199,2001-02-22 08:44:00
8200,2001-02-22 08:45:00
8201,2001-02-22 08:53:00
8202,2001-02-22 09:44:00
8203,2001-02-22 09:52:00
8204,2001-02-22 10:03:00
8205,2001-02-22 10:14:00
8206,2001-02-22 10:26:00
8207,2001-02-22 10:57:00
8208,2001-02-22 11:00:00
8209,2001-02-22 11:12:00
8210,2001-02-22 11:36:00
8211,2001-02-22 12:51:00
8212,2001-02-22 13:25:00
8213,2001-02-22 13:26:00
8214,2001-02-22 13:50:00
8215,2001-02-22 13:51:00
8216,2001-02-22 14:14:00
8217,2001-02-22 14:18:00
8218,2001-02-22 14:52:00
8219,2001-02-22 14:57:00
8220,2001-02-22 14:58:00
8221,2001-02-22 15:00:00
8222,2001-02-22 15:35:00
8223,2001-02-22 15:35:00
8224,2001-02-22 15:46:00
8225,2001-02-22 15:55:00
8226,2001-02-22 16:41:00
8227,2001-02-22 17:40:00
8228,2001-02-23 07:36:00
8229,2001-02-23 08:21:00
8230,2001-02-23 09:13:00
8231,2001-02-23 09:13:00
8232,2001-02-23 09:17:00
8233,2001-02-23 09:19:00
8234,2001-02-23 10:17:00
8235,2001-02-23 10:22:00
8236,2001-02-23 10:48:00
8237,2001-02-23 11:17:00
8238,2001-02-23 11:17:00
8239,2001-02-23 11:18:00
8240,2001-02-23 11:28:00
8241,2001-02-23 11:52:00
8242,2001-02-23 13:01:00
8243,2001-02-23 14:56:00
8244,2001-02-23 15:11:00
8245,2001-02-23 15:43:00
8246,2001-02-23 15:47:00
8247,2001-02-23 16:11:00
8248,2001-02-23 16:14:00
8249,2001-02-23 16:18:00
8250,2001-02-23 16:42:00
8251,2001-02-23 16:42:00
8252,2001-02-23 16:47:00
8253,2001-02-23 16:54:00
8254,2001-02-23 17:58:00
8255,2001-02-23 18:16:00
8256,2001-02-23 18:16:00
8257,2001-02-23 18:22:00
8258,2001-02-25 15:17:00
8259,2001-02-25 15:25:00
8260,2001-02-25 15:33:00
8261,2001-02-25 15:36:00
8262,2001-02-25 17:45:00
8263,2001-02-25 18:30:00
8264,2001-02-25 18:42:00
8265,2001-02-25 19:10:00
8266,2001-02-25 20:51:00
8267,2001-02-26 07:51:00
8268,2001-02-26 08:30:00
8269,2001-02-26 08:51:00
8270,2001-02-26 08:53:00
8271,2001-02-26 10:10:00
8272,2001-02-26 10:21:00
8273,2001-02-26 11:00:00
8274,2001-02-26 11:11:00
8275,2001-02-26 11:12:00
8276,2001-02-26 11:20:00
8277,2001-02-26 11:52:00
8278,2001-02-26 13:16:00
8279,2001-02-26 13:34:00
8280,2001-02-26 14:41:00
8281,2001-02-26 14:51:00
8282,2001-02-26 15:12:00
8283,2001-02-26 15:46:00
8284,2001-02-26 15:56:00
8285,2001-02-26 15:58:00
8286,2001-02-26 16:04:00
8287,2001-02-26 16:05:00
8288,2001-02-26 16:05:00
8289,2001-02-26 16:07:00
8290,2001-02-26 16:35:00
8291,2001-02-26 17:00:00
8292,2001-02-26 17:08:00
8293,2001-02-26 17:23:00
8294,2001-02-26 17:45:00
8295,2001-02-26 18:50:00
8296,2001-02-26 20:33:00
8297,2001-02-26 20:33:00
8298,2001-02-27 09:10:00
8299,2001-02-27 09:26:00
8300,2001-02-27 09:43:00
8301,2001-02-27 11:18:00
8302,2001-02-27 11:47:00
8303,2001-02-27 12:06:00
8304,2001-02-27 13:26:00
8305,2001-02-27 13:50:00
8306,2001-02-27 13:51:00
8307,2001-02-27 14:15:00
8308,2001-02-27 15:11:00
8309,2001-02-27 15:36:00
8310,2001-02-27 16:02:00
8311,2001-02-27 16:25:00
8312,2001-02-27 16:42:00
8313,2001-02-27 17:32:00
8314,2001-02-27 17:36:00
8315,2001-02-27 17:40:00
8316,2001-02-27 17:41:00
8317,2001-02-27 17:41:00
8318,2001-02-27 17:47:00
8319,2001-02-27 17:51:00
8320,2001-02-27 18:53:00
8321,2001-02-27 19:25:00
8322,2001-02-27 19:51:00
8323,2001-02-27 19:56:00
8324,2001-02-27 20:14:00
8325,2001-02-27 20:22:00
8326,2001-02-27 20:27:00
8327,2001-02-28 06:54:00
8328,2001-02-28 07:23:00
8329,2001-02-28 07:25:00
8330,2001-02-28 08:39:00
8331,2001-02-28 09:31:00
8332,2001-02-28 10:18:00
8333,2001-02-28 10:58:00
8334,2001-02-28 11:02:00
8335,2001-02-28 11:24:00
8336,2001-02-28 11:35:00
8337,2001-02-28 11:59:00
8338,2001-02-28 13:04:00
8339,2001-02-28 13:57:00
8340,2001-02-28 14:14:00
8341,2001-02-28 14:18:00
8342,2001-02-28 14:18:00
8343,2001-02-28 14:26:00
8344,2001-02-28 14:27:00
8345,2001-02-28 15:16:00
8346,2001-02-28 15:46:00
8347,2001-02-28 16:02:00
8348,2001-02-28 16:17:00
8349,2001-02-28 16:19:00
8350,2001-02-28 16:24:00
8351,2001-02-28 16:34:00
8352,2001-02-28 16:40:00
8353,2001-02-28 16:41:00
8354,2001-02-28 16:41:00
8355,2001-02-28 16:41:00
8356,2001-02-28 16:42:00
8357,2001-02-28 16:43:00
8358,2001-02-28 16:44:00
8359,2001-02-28 16:44:00
8360,2001-02-28 16:45:00
8361,2001-02-28 16:45:00
8362,2001-02-28 16:52:00
8363,2001-02-28 16:55:00
8364,2001-02-28 17:00:00
8365,2001-02-28 17:13:00
8366,2001-02-28 17:17:00
8367,2001-02-28 17:18:00
8368,2001-02-28 17:19:00
8369,2001-02-28 17:27:00
8370,2001-02-28 17:32:00
8371,2001-02-28 18:43:00
8372,2001-02-28 19:54:00
8373,2001-03-01 07:31:00
8374,2001-03-01 07:43:00
8375,2001-03-01 07:46:00
8376,2001-03-01 08:50:00
8377,2001-03-01 09:01:00
8378,2001-03-01 09:09:00
8379,2001-03-01 09:21:00
8380,2001-03-01 09:25:00
8381,2001-03-01 09:32:00
8382,2001-03-01 09:51:00
8383,2001-03-01 09:55:00
8384,2001-03-01 09:55:00
8385,2001-03-01 09:56:00
8386,2001-03-01 10:14:00
8387,2001-03-01 10:51:00
8388,2001-03-01 10:53:00
8389,2001-03-01 11:02:00
8390,2001-03-01 11:22:00
8391,2001-03-01 11:53:00
8392,2001-03-01 12:28:00
8393,2001-03-01 12:31:00
8394,2001-03-01 14:05:00
8395,2001-03-01 14:12:00
8396,2001-03-01 14:25:00
8397,2001-03-01 14:26:00
8398,2001-03-01 14:39:00
8399,2001-03-01 15:26:00
8400,2001-03-01 15:33:00
8401,2001-03-01 15:42:00
8402,2001-03-01 16:24:00
8403,2001-03-01 16:41:00
8404,2001-03-01 16:44:00
8405,2001-03-01 17:07:00
8406,2001-03-01 17:11:00
8407,2001-03-01 18:06:00
8408,2001-03-02 07:19:00
8409,2001-03-02 07:37:00
8410,2001-03-02 09:49:00
8411,2001-03-02 10:30:00
8412,2001-03-02 10:37:00
8413,2001-03-02 10:44:00
8414,2001-03-02 11:38:00
8415,2001-03-02 11:44:00
8416,2001-03-02 11:46:00
8417,2001-03-02 12:23:00
8418,2001-03-02 12:26:00
8419,2001-03-02 12:32:00
8420,2001-03-02 12:34:00
8421,2001-03-02 13:01:00
8422,2001-03-02 13:18:00
8423,2001-03-02 13:20:00
8424,2001-03-02 13:47:00
8425,2001-03-02 15:09:00
8426,2001-03-02 16:18:00
8427,2001-03-02 17:36:00
8428,2001-03-02 19:42:00
8429,2001-03-02 19:42:00
8430,2001-03-03 11:33:00
8431,2001-03-03 16:56:00
8432,2001-03-03 17:32:00
8433,2001-03-04 12:30:00
8434,2001-03-04 12:31:00
8435,2001-03-04 21:11:00
8436,2001-03-04 21:20:00
8437,2001-03-05 07:05:00
8438,2001-03-05 07:20:00
8439,2001-03-05 08:07:00
8440,2001-03-05 08:44:00
8441,2001-03-05 09:00:00
8442,2001-03-05 09:10:00
8443,2001-03-05 09:31:00
8444,2001-03-05 09:38:00
8445,2001-03-05 10:17:00
8446,2001-03-05 10:56:00
8447,2001-03-05 11:16:00
8448,2001-03-05 11:35:00
8449,2001-03-05 11:41:00
8450,2001-03-05 11:42:00
8451,2001-03-05 12:40:00
8452,2001-03-05 16:34:00
8453,2001-03-05 16:58:00
8454,2001-03-05 17:50:00
8455,2001-03-05 17:53:00
8456,2001-03-05 19:07:00
8457,2001-03-05 22:02:00
8458,2001-03-05 22:05:00
8459,2001-03-06 07:43:00
8460,2001-03-06 08:24:00
8461,2001-03-06 08:26:00
8462,2001-03-06 08:28:00
8463,2001-03-06 09:09:00
8464,2001-03-06 09:48:00
8465,2001-03-06 09:56:00
8466,2001-03-06 10:34:00
8467,2001-03-06 10:45:00
8468,2001-03-06 10:57:00
8469,2001-03-06 11:05:00
8470,2001-03-06 11:11:00
8471,2001-03-06 11:11:00
8472,2001-03-06 11:50:00
8473,2001-03-06 12:05:00
8474,2001-03-06 12:43:00
8475,2001-03-06 12:45:00
8476,2001-03-06 14:12:00
8477,2001-03-06 14:33:00
8478,2001-03-06 14:34:00
8479,2001-03-06 14:58:00
8480,2001-03-06 15:09:00
8481,2001-03-06 15:15:00
8482,2001-03-06 15:35:00
8483,2001-03-06 16:26:00
8484,2001-03-06 16:33:00
8485,2001-03-06 16:38:00
8486,2001-03-06 17:12:00
8487,2001-03-06 18:38:00
8488,2001-03-06 18:39:00
8489,2001-03-06 20:06:00
8490,2001-03-06 21:04:00
8491,2001-03-07 07:54:00
8492,2001-03-07 08:36:00
8493,2001-03-07 08:36:00
8494,2001-03-07 08:54:00
8495,2001-03-07 09:25:00
8496,2001-03-07 09:28:00
8497,2001-03-07 09:49:00
8498,2001-03-07 10:00:00
8499,2001-03-07 11:05:00
8500,2001-03-07 11:28:00
8501,2001-03-07 11:49:00
8502,2001-03-07 12:04:00
8503,2001-03-07 13:05:00
8504,2001-03-07 14:39:00
8505,2001-03-07 14:50:00
8506,2001-03-07 15:26:00
8507,2001-03-07 15:46:00
8508,2001-03-07 15:53:00
8509,2001-03-07 17:07:00
8510,2001-03-07 17:21:00
8511,2001-03-07 17:24:00
8512,2001-03-07 17:27:00
8513,2001-03-07 17:30:00
8514,2001-03-07 17:57:00
8515,2001-03-07 19:00:00
8516,2001-03-07 19:02:00
8517,2001-03-07 19:11:00
8518,2001-03-07 22:05:00
8519,2001-03-07 22:10:00
8520,2001-03-08 07:23:00
8521,2001-03-08 07:46:00
8522,2001-03-08 08:45:00
8523,2001-03-08 09:34:00
8524,2001-03-08 09:47:00
8525,2001-03-08 10:40:00
8526,2001-03-08 10:54:00
8527,2001-03-08 10:56:00
8528,2001-03-08 10:58:00
8529,2001-03-08 11:04:00
8530,2001-03-08 11:10:00
8531,2001-03-08 11:11:00
8532,2001-03-08 11:19:00
8533,2001-03-08 11:21:00
8534,2001-03-08 11:25:00
8535,2001-03-08 12:09:00
8536,2001-03-08 12:10:00
8537,2001-03-08 13:15:00
8538,2001-03-08 14:11:00
8539,2001-03-08 15:01:00
8540,2001-03-08 15:17:00
8541,2001-03-08 16:04:00
8542,2001-03-08 16:06:00
8543,2001-03-08 17:10:00
8544,2001-03-08 17:16:00
8545,2001-03-08 17:21:00
8546,2001-03-08 19:33:00
8547,2001-03-08 20:55:00
8548,2001-03-09 08:57:00
8549,2001-03-09 09:02:00
8550,2001-03-09 09:10:00
8551,2001-03-09 09:28:00
8552,2001-03-09 09:50:00
8553,2001-03-09 11:02:00
8554,2001-03-09 11:02:00
8555,2001-03-09 11:04:00
8556,2001-03-09 11:17:00
8557,2001-03-09 11:40:00
8558,2001-03-09 11:48:00
8559,2001-03-09 12:01:00
8560,2001-03-09 12:19:00
8561,2001-03-09 12:47:00
8562,2001-03-09 12:47:00
8563,2001-03-09 13:04:00
8564,2001-03-09 16:12:00
8565,2001-03-09 16:25:00
8566,2001-03-09 16:39:00
8567,2001-03-09 16:43:00
8568,2001-03-09 16:57:00
8569,2001-03-09 17:20:00
8570,2001-03-09 17:28:00
8571,2001-03-09 17:33:00
8572,2001-03-09 17:53:00
8573,2001-03-09 18:02:00
8574,2001-03-09 18:14:00
8575,2001-03-09 18:35:00
8576,2001-03-10 07:14:00
8577,2001-03-10 10:09:00
8578,2001-03-10 12:03:00
8579,2001-03-10 12:06:00
8580,2001-03-10 12:14:00
8581,2001-03-10 13:31:00
8582,2001-03-10 14:21:00
8583,2001-03-10 15:25:00
8584,2001-03-12 07:19:00
8585,2001-03-12 08:01:00
8586,2001-03-12 08:04:00
8587,2001-03-12 08:18:00
8588,2001-03-12 08:35:00
8589,2001-03-12 08:41:00
8590,2001-03-12 08:52:00
8591,2001-03-12 09:00:00
8592,2001-03-12 09:10:00
8593,2001-03-12 09:13:00
8594,2001-03-12 10:38:00
8595,2001-03-12 10:44:00
8596,2001-03-12 10:47:00
8597,2001-03-12 10:56:00
8598,2001-03-12 11:07:00
8599,2001-03-12 11:08:00
8600,2001-03-12 11:14:00
8601,2001-03-12 11:26:00
8602,2001-03-12 11:31:00
8603,2001-03-12 11:31:00
8604,2001-03-12 11:48:00
8605,2001-03-12 12:47:00
8606,2001-03-12 13:05:00
8607,2001-03-12 14:09:00
8608,2001-03-12 14:51:00
8609,2001-03-12 14:55:00
8610,2001-03-12 15:35:00
8611,2001-03-12 16:17:00
8612,2001-03-12 16:38:00
8613,2001-03-12 16:44:00
8614,2001-03-12 16:45:00
8615,2001-03-12 16:46:00
8616,2001-03-12 17:07:00
8617,2001-03-12 17:13:00
8618,2001-03-12 17:21:00
8619,2001-03-13 07:31:00
8620,2001-03-13 08:28:00
8621,2001-03-13 08:34:00
8622,2001-03-13 09:57:00
8623,2001-03-13 10:03:00
8624,2001-03-13 10:07:00
8625,2001-03-13 10:12:00
8626,2001-03-13 10:37:00
8627,2001-03-13 10:53:00
8628,2001-03-13 10:58:00
8629,2001-03-13 11:24:00
8630,2001-03-13 11:44:00
8631,2001-03-13 11:46:00
8632,2001-03-13 11:48:00
8633,2001-03-13 11:52:00
8634,2001-03-13 11:55:00
8635,2001-03-13 12:02:00
8636,2001-03-13 12:39:00
8637,2001-03-13 13:14:00
8638,2001-03-13 13:16:00
8639,2001-03-13 13:20:00
8640,2001-03-13 13:26:00
8641,2001-03-13 15:14:00
8642,2001-03-13 16:01:00
8643,2001-03-13 16:08:00
8644,2001-03-13 16:11:00
8645,2001-03-13 16:55:00
8646,2001-03-13 17:34:00
8647,2001-03-13 17:40:00
8648,2001-03-13 17:46:00
8649,2001-03-13 18:52:00
8650,2001-03-13 19:00:00
8651,2001-03-13 19:12:00
8652,2001-03-14 07:33:00
8653,2001-03-14 09:05:00
8654,2001-03-14 10:04:00
8655,2001-03-14 10:53:00
8656,2001-03-14 11:06:00
8657,2001-03-14 11:11:00
8658,2001-03-14 11:18:00
8659,2001-03-14 13:57:00
8660,2001-03-14 14:04:00
8661,2001-03-14 14:23:00
8662,2001-03-14 14:31:00
8663,2001-03-14 14:45:00
8664,2001-03-14 15:02:00
8665,2001-03-14 15:21:00
8666,2001-03-14 15:31:00
8667,2001-03-14 16:35:00
8668,2001-03-14 16:53:00
8669,2001-03-14 16:58:00
8670,2001-03-14 17:09:00
8671,2001-03-14 17:17:00
8672,2001-03-14 17:31:00
8673,2001-03-14 17:35:00
8674,2001-03-14 17:39:00
8675,2001-03-14 17:47:00
8676,2001-03-14 17:47:00
8677,2001-03-14 17:51:00
8678,2001-03-14 17:56:00
8679,2001-03-14 18:12:00
8680,2001-03-14 18:13:00
8681,2001-03-14 18:30:00
8682,2001-03-14 18:32:00
8683,2001-03-14 18:40:00
8684,2001-03-14 19:52:00
8685,2001-03-14 21:32:00
8686,2001-03-14 21:41:00
8687,2001-03-14 21:46:00
8688,2001-03-14 21:53:00
8689,2001-03-14 21:56:00
8690,2001-03-14 22:40:00
8691,2001-03-15 07:28:00
8692,2001-03-15 09:01:00
8693,2001-03-15 09:14:00
8694,2001-03-15 09:49:00
8695,2001-03-15 09:54:00
8696,2001-03-15 09:56:00
8697,2001-03-15 10:07:00
8698,2001-03-15 10:23:00
8699,2001-03-15 10:40:00
8700,2001-03-15 10:43:00
8701,2001-03-15 11:27:00
8702,2001-03-15 12:15:00
8703,2001-03-15 15:42:00
8704,2001-03-15 15:44:00
8705,2001-03-15 16:00:00
8706,2001-03-15 16:01:00
8707,2001-03-15 16:03:00
8708,2001-03-15 16:44:00
8709,2001-03-15 16:50:00
8710,2001-03-15 17:53:00
8711,2001-03-16 10:38:00
8712,2001-03-16 10:54:00
8713,2001-03-16 11:08:00
8714,2001-03-16 11:16:00
8715,2001-03-16 11:27:00
8716,2001-03-16 11:50:00
8717,2001-03-16 11:51:00
8718,2001-03-16 12:09:00
8719,2001-03-16 12:11:00
8720,2001-03-16 12:53:00
8721,2001-03-16 13:31:00
8722,2001-03-16 14:37:00
8723,2001-03-16 14:44:00
8724,2001-03-16 15:11:00
8725,2001-03-16 16:32:00
8726,2001-03-16 16:43:00
8727,2001-03-16 17:18:00
8728,2001-03-18 19:38:00
8729,2001-03-18 19:50:00
8730,2001-03-18 19:56:00
8731,2001-03-18 19:58:00
8732,2001-03-18 20:01:00
8733,2001-03-18 20:03:00
8734,2001-03-18 20:53:00
8735,2001-03-18 20:54:00
8736,2001-03-19 07:53:00
8737,2001-03-19 08:11:00
8738,2001-03-19 08:12:00
8739,2001-03-19 08:26:00
8740,2001-03-19 10:00:00
8741,2001-03-19 10:13:00
8742,2001-03-19 10:49:00
8743,2001-03-19 11:42:00
8744,2001-03-19 11:52:00
8745,2001-03-19 11:59:00
8746,2001-03-19 12:09:00
8747,2001-03-19 12:27:00
8748,2001-03-19 12:30:00
8749,2001-03-19 12:36:00
8750,2001-03-19 12:43:00
8751,2001-03-19 12:50:00
8752,2001-03-19 13:13:00
8753,2001-03-19 13:17:00
8754,2001-03-19 13:39:00
8755,2001-03-19 13:52:00
8756,2001-03-19 13:59:00
8757,2001-03-19 14:22:00
8758,2001-03-19 14:59:00
8759,2001-03-19 15:27:00
8760,2001-03-19 15:52:00
8761,2001-03-19 15:57:00
8762,2001-03-19 16:20:00
8763,2001-03-19 16:37:00
8764,2001-03-19 16:45:00
8765,2001-03-19 16:46:00
8766,2001-03-19 16:47:00
8767,2001-03-19 16:48:00
8768,2001-03-19 17:19:00
8769,2001-03-19 17:37:00
8770,2001-03-19 20:20:00
8771,2001-03-19 20:24:00
8772,2001-03-19 20:31:00
8773,2001-03-19 21:38:00
8774,2001-03-20 07:20:00
8775,2001-03-20 07:20:00
8776,2001-03-20 09:56:00
8777,2001-03-20 10:04:00
8778,2001-03-20 10:39:00
8779,2001-03-20 10:46:00
8780,2001-03-20 11:00:00
8781,2001-03-20 11:10:00
8782,2001-03-20 11:49:00
8783,2001-03-20 12:33:00
8784,2001-03-20 13:17:00
8785,2001-03-20 13:36:00
8786,2001-03-20 14:17:00
8787,2001-03-20 14:21:00
8788,2001-03-20 14:44:00
8789,2001-03-20 14:58:00
8790,2001-03-20 15:47:00
8791,2001-03-20 16:08:00
8792,2001-03-20 16:22:00
8793,2001-03-20 16:25:00
8794,2001-03-20 16:34:00
8795,2001-03-20 16:50:00
8796,2001-03-20 16:57:00
8797,2001-03-20 18:20:00
8798,2001-03-20 18:26:00
8799,2001-03-20 19:59:00
8800,2001-03-20 21:38:00
8801,2001-03-20 22:16:00
8802,2001-03-20 22:30:00
8803,2001-03-20 22:36:00
8804,2001-03-21 07:03:00
8805,2001-03-21 07:20:00
8806,2001-03-21 09:01:00
8807,2001-03-21 09:11:00
8808,2001-03-21 09:22:00
8809,2001-03-21 09:25:00
8810,2001-03-21 09:43:00
8811,2001-03-21 09:51:00
8812,2001-03-21 09:53:00
8813,2001-03-21 09:56:00
8814,2001-03-21 10:02:00
8815,2001-03-21 10:32:00
8816,2001-03-21 10:43:00
8817,2001-03-21 10:47:00
8818,2001-03-21 11:15:00
8819,2001-03-21 11:20:00
8820,2001-03-21 11:58:00
8821,2001-03-21 12:06:00
8822,2001-03-21 12:30:00
8823,2001-03-21 13:04:00
8824,2001-03-21 13:12:00
8825,2001-03-21 14:58:00
8826,2001-03-21 16:21:00
8827,2001-03-21 16:59:00
8828,2001-03-21 17:05:00
8829,2001-03-21 17:07:00
8830,2001-03-21 17:18:00
8831,2001-03-21 17:51:00
8832,2001-03-21 18:27:00
8833,2001-03-21 18:30:00
8834,2001-03-22 07:07:00
8835,2001-03-22 07:42:00
8836,2001-03-22 10:29:00
8837,2001-03-22 10:34:00
8838,2001-03-22 10:50:00
8839,2001-03-22 10:51:00
8840,2001-03-22 11:41:00
8841,2001-03-22 13:18:00
8842,2001-03-22 13:21:00
8843,2001-03-22 13:28:00
8844,2001-03-22 13:28:00
8845,2001-03-22 13:30:00
8846,2001-03-22 14:42:00
8847,2001-03-22 15:18:00
8848,2001-03-22 15:35:00
8849,2001-03-22 15:43:00
8850,2001-03-22 16:13:00
8851,2001-03-22 16:32:00
8852,2001-03-22 17:13:00
8853,2001-03-22 17:15:00
8854,2001-03-22 17:34:00
8855,2001-03-22 18:09:00
8856,2001-03-22 22:36:00
8857,2001-03-23 08:05:00
8858,2001-03-23 08:47:00
8859,2001-03-23 09:44:00
8860,2001-03-23 09:57:00
8861,2001-03-23 10:02:00
8862,2001-03-23 10:18:00
8863,2001-03-23 10:21:00
8864,2001-03-23 10:37:00
8865,2001-03-23 10:39:00
8866,2001-03-23 10:58:00
8867,2001-03-23 11:07:00
8868,2001-03-23 11:18:00
8869,2001-03-23 11:34:00
8870,2001-03-23 11:58:00
8871,2001-03-23 12:31:00
8872,2001-03-23 12:32:00
8873,2001-03-23 12:59:00
8874,2001-03-23 15:15:00
8875,2001-03-23 16:12:00
8876,2001-03-23 16:14:00
8877,2001-03-23 17:33:00
8878,2001-03-23 17:34:00
8879,2001-03-23 17:40:00
8880,2001-03-23 17:47:00
8881,2001-03-23 18:00:00
8882,2001-03-23 18:05:00
8883,2001-03-23 18:07:00
8884,2001-03-23 18:41:00
8885,2001-03-23 18:47:00
8886,2001-03-23 18:49:00
8887,2001-03-23 18:55:00
8888,2001-03-24 12:22:00
8889,2001-03-24 15:18:00
8890,2001-03-24 16:26:00
8891,2001-03-25 11:36:00
8892,2001-03-25 11:39:00
8893,2001-03-25 12:04:00
8894,2001-03-25 12:09:00
8895,2001-03-25 12:40:00
8896,2001-03-25 18:05:00
8897,2001-03-25 18:33:00
8898,2001-03-26 08:30:00
8899,2001-03-26 08:39:00
8900,2001-03-26 09:05:00
8901,2001-03-26 09:10:00
8902,2001-03-26 10:03:00
8903,2001-03-26 10:17:00
8904,2001-03-26 10:20:00
8905,2001-03-26 10:33:00
8906,2001-03-26 10:39:00
8907,2001-03-26 10:44:00
8908,2001-03-26 11:02:00
8909,2001-03-26 12:01:00
8910,2001-03-26 13:39:00
8911,2001-03-26 13:58:00
8912,2001-03-26 14:31:00
8913,2001-03-26 14:50:00
8914,2001-03-26 14:52:00
8915,2001-03-26 14:57:00
8916,2001-03-26 15:47:00
8917,2001-03-26 17:29:00
8918,2001-03-26 17:32:00
